product_id,name,category,units_in_stock,price,rating_avg,return_rate
ELE-21538,Logitech Wireless Mouse,electronics,304,1741.44,1.1,7.2
CLO-21539,Zara Summer Dress,clothing,168,847.0,4.1,11.4
FUR-21540,Urban Ladder Sofa,furniture,229,1740.11,2.9,8.8
GRO-21541,Amul Butter,grocery,134,326.92,3.4,8.9
ELE-21542,Sony Headphones,electronics,64,1427.57,1.6,10.5
SKI-21543,Neutrogena Face Wash,skincare,846,530.29,2.8,14.5
SKI-21544,Mamaearth Ubtan,skincare,393,1509.29,2.6,8.8
CLO-21545,H&M Cotton Shirt,clothing,618,1295.37,3.5,7.3
ELE-21546,Sony Headphones,electronics,568,794.13,2.8,2.7
FUR-21547,Durian Office Desk,furniture,50,597.04,1.2,16.1
SKI-21548,Neutrogena Face Wash,skincare,250,1720.8,2.7,5.5
COS-21549,L'Oreal Mascara,cosmetics,809,1955.19,1.7,18.5
COS-21550,MAC Eyeliner,cosmetics,822,495.07,2.7,7.0
CLO-21551,Nike Sportswear,clothing,457,1332.55,3.4,10.0
ELE-21552,Logitech Wireless Mouse,electronics,882,706.96,1.8,19.8
HOM-21553,Amazon Basics Curtains,home,597,312.02,4.4,14.2
APP-21554,Samsung Refrigerator,appliances,986,19.7,3.0,13.9
ELE-21555,Dell Laptop,electronics,411,268.61,2.3,15.7
HOM-21556,Milton Water Bottle,home,311,719.35,3.0,5.5
HOM-21557,Pigeon Pressure Cooker,home,489,644.45,3.1,10.4
CLO-21558,Zara Summer Dress,clothing,149,217.0,1.2,11.4
CLO-21559,H&M Cotton Shirt,clothing,125,159.15,2.4,8.5
CLO-21560,H&M Cotton Shirt,clothing,503,1370.95,5.0,19.1
GRO-21561,Hershey's Chocolate,grocery,156,326.2,4.4,17.9
APP-21562,Bajaj Mixer Grinder,appliances,701,1527.73,1.1,19.4
CLO-21563,Puma Hoodie,clothing,115,245.35,2.5,14.3
ELE-21564,Logitech Wireless Mouse,electronics,106,1193.02,1.7,3.3
ELE-21565,Sony Headphones,electronics,244,1319.55,1.2,11.3
FUR-21566,Ikea Study Table,furniture,91,966.44,3.3,14.8
ELE-21567,Sony Headphones,electronics,574,1452.45,1.3,19.5
CLO-21568,H&M Cotton Shirt,clothing,954,1122.8,4.1,11.5
CLO-21569,Nike Sportswear,clothing,249,1204.29,3.2,7.6
GRO-21570,Hershey's Chocolate,grocery,965,90.58,3.8,2.6
APP-21571,Havells Geyser,appliances,48,801.02,2.3,16.3
CLO-21572,Levi's Denim Jeans,clothing,340,1240.32,2.8,13.2
COS-21573,MAC Eyeliner,cosmetics,78,292.43,2.3,12.8
FUR-21574,Urban Ladder Sofa,furniture,652,521.74,2.3,8.7
SKI-21575,The Ordinary Serum,skincare,289,1983.12,2.4,8.2
COS-21576,Lakme Foundation,cosmetics,581,1513.24,1.1,1.1
GRO-21577,Hershey's Chocolate,grocery,602,659.78,3.8,19.5
ELE-21578,Apple iPhone,electronics,238,382.19,1.7,1.6
HOM-21579,Philips LED Bulb,home,899,789.76,3.7,6.0
FUR-21580,Ikea Study Table,furniture,744,1742.38,2.1,18.4
CLO-21581,Zara Summer Dress,clothing,282,451.27,4.9,9.1
ELE-21582,Samsung Smart TV,electronics,247,356.33,2.2,17.5
APP-21583,Samsung Refrigerator,appliances,126,1953.33,4.0,11.0
FUR-21584,Durian Office Desk,furniture,976,1332.37,2.5,11.7
ELE-21585,Logitech Wireless Mouse,electronics,804,1098.22,4.3,9.1
CLO-21586,Zara Summer Dress,clothing,999,1106.34,1.8,16.5
CLO-21587,Puma Hoodie,clothing,624,358.0,1.9,3.5
CLO-21588,Zara Summer Dress,clothing,97,1739.99,4.2,14.0
HOM-21589,Cello Chairs,home,566,1386.9,2.7,9.9
ELE-21590,Samsung Smart TV,electronics,751,1984.53,3.6,9.4
HOM-21591,Pigeon Pressure Cooker,home,221,628.85,3.3,1.5
CLO-21592,Zara Summer Dress,clothing,60,1560.66,4.4,9.3
ELE-21593,Samsung Smart TV,electronics,343,1747.79,3.4,17.8
GRO-21594,Kellogg's Corn Flakes,grocery,489,577.94,2.9,11.5
SKI-21595,The Ordinary Serum,skincare,170,1157.88,2.5,5.6
ELE-21596,Logitech Wireless Mouse,electronics,847,1873.2,1.8,19.7
FUR-21597,Nilkamal Chair,furniture,885,1182.65,1.8,1.1
ELE-21598,Logitech Wireless Mouse,electronics,69,1016.16,2.8,19.4
COS-21599,Maybelline Lipstick,cosmetics,832,367.5,4.3,12.1
HOM-21600,Milton Water Bottle,home,57,1460.9,2.4,8.1
SKI-21601,Mamaearth Ubtan,skincare,944,790.65,4.2,19.8
COS-21602,Revlon Compact Powder,cosmetics,455,1136.46,4.0,13.4
HOM-21603,Cello Chairs,home,79,107.97,3.6,6.5
ELE-21604,Apple iPhone,electronics,373,1949.48,3.1,17.3
COS-21605,MAC Eyeliner,cosmetics,13,427.14,1.0,3.1
SKI-21606,Neutrogena Face Wash,skincare,756,200.12,1.3,7.3
ELE-21607,Dell Laptop,electronics,401,1306.55,2.9,18.9
ELE-21608,Logitech Wireless Mouse,electronics,68,762.06,4.4,8.6
HOM-21609,Pigeon Pressure Cooker,home,24,1147.95,2.9,6.9
ELE-21610,Dell Laptop,electronics,599,1596.68,3.5,11.9
GRO-21611,Nestle Milk,grocery,179,86.35,5.0,4.2
GRO-21612,Kellogg's Corn Flakes,grocery,33,1315.84,1.1,13.3
SKI-21613,Nivea Soft Cream,skincare,23,1787.44,1.6,1.5
HOM-21614,Cello Chairs,home,665,1512.33,4.9,15.4
APP-21615,LG Washing Machine,appliances,885,585.83,4.5,3.4
CLO-21616,Levi's Denim Jeans,clothing,434,228.03,2.1,7.2
APP-21617,LG Washing Machine,appliances,803,636.72,1.1,16.8
HOM-21618,Pigeon Pressure Cooker,home,89,955.13,3.1,0.5
ELE-21619,Dell Laptop,electronics,422,1992.57,3.2,7.5
CLO-21620,H&M Cotton Shirt,clothing,343,520.52,1.3,15.3
GRO-21621,Whole Foods Organic Oats,grocery,858,1789.29,4.6,15.5
FUR-21622,Urban Ladder Sofa,furniture,153,195.68,3.1,5.6
COS-21623,MAC Eyeliner,cosmetics,297,1482.04,3.3,18.1
FUR-21624,Nilkamal Chair,furniture,292,602.1,5.0,5.4
GRO-21625,Amul Butter,grocery,167,1424.74,3.1,18.4
ELE-21626,Dell Laptop,electronics,742,1616.15,3.2,15.5
SKI-21627,Nivea Soft Cream,skincare,825,966.02,1.3,3.2
CLO-21628,Levi's Denim Jeans,clothing,859,723.0,1.3,13.5
GRO-21629,Hershey's Chocolate,grocery,99,1219.21,2.8,5.0
HOM-21630,Cello Chairs,home,745,1634.41,4.7,5.7
COS-21631,MAC Eyeliner,cosmetics,618,768.67,2.7,12.8
FUR-21632,Urban Ladder Sofa,furniture,321,1912.82,1.3,11.6
CLO-21633,Zara Summer Dress,clothing,871,1594.5,4.2,11.5
HOM-21634,Amazon Basics Curtains,home,781,824.37,2.1,15.4
SKI-21635,Nivea Soft Cream,skincare,470,1645.75,2.4,19.2
SKI-21636,Cetaphil Moisturizer,skincare,440,982.73,3.3,18.2
HOM-21637,Milton Water Bottle,home,63,820.88,2.9,11.2
ELE-21638,Sony Headphones,electronics,181,1214.12,1.9,19.1
COS-21639,Maybelline Lipstick,cosmetics,214,754.72,3.2,14.8
SKI-21640,Cetaphil Moisturizer,skincare,28,776.75,2.7,17.8
CLO-21641,Levi's Denim Jeans,clothing,191,1189.02,1.4,15.9
GRO-21642,Nestle Milk,grocery,507,1457.46,3.3,8.9
SKI-21643,Neutrogena Face Wash,skincare,345,903.26,4.2,12.4
GRO-21644,Hershey's Chocolate,grocery,970,393.96,3.4,5.6
CLO-21645,Puma Hoodie,clothing,795,939.05,4.0,8.7
APP-21646,LG Washing Machine,appliances,459,671.32,2.3,11.3
GRO-21647,Whole Foods Organic Oats,grocery,300,219.74,1.8,2.9
GRO-21648,Nestle Milk,grocery,956,1212.84,3.7,6.0
ELE-21649,Samsung Smart TV,electronics,78,676.9,2.3,7.2
CLO-21650,Levi's Denim Jeans,clothing,760,1616.35,2.4,19.1
SKI-21651,Cetaphil Moisturizer,skincare,925,1680.77,3.3,2.3
COS-21652,Lakme Foundation,cosmetics,230,1007.33,1.5,18.2
ELE-21653,Sony Headphones,electronics,198,241.48,4.4,12.9
ELE-21654,Logitech Wireless Mouse,electronics,592,60.17,3.2,7.0
FUR-21655,Urban Ladder Sofa,furniture,355,1449.32,1.4,14.7
COS-21656,Revlon Compact Powder,cosmetics,974,888.6,3.7,15.2
CLO-21657,Zara Summer Dress,clothing,528,1111.77,1.6,17.3
CLO-21658,Puma Hoodie,clothing,119,1686.36,3.4,13.0
APP-21659,IFB Dishwasher,appliances,468,1796.06,1.7,13.0
ELE-21660,Samsung Smart TV,electronics,535,613.55,4.1,13.1
HOM-21661,Cello Chairs,home,208,654.9,1.1,5.9
FUR-21662,Nilkamal Chair,furniture,205,1596.8,1.7,12.1
GRO-21663,Whole Foods Organic Oats,grocery,60,32.19,2.2,5.4
APP-21664,Samsung Refrigerator,appliances,909,893.82,5.0,6.9
GRO-21665,Kellogg's Corn Flakes,grocery,419,443.32,4.0,17.5
APP-21666,IFB Dishwasher,appliances,64,616.1,1.4,8.9
COS-21667,Maybelline Lipstick,cosmetics,306,194.32,3.1,9.5
COS-21668,Revlon Compact Powder,cosmetics,413,1845.12,1.3,17.0
COS-21669,MAC Eyeliner,cosmetics,821,607.02,1.4,16.8
CLO-21670,Levi's Denim Jeans,clothing,769,721.45,3.3,14.8
CLO-21671,Puma Hoodie,clothing,66,430.22,1.4,6.2
CLO-21672,Zara Summer Dress,clothing,472,1061.68,3.8,0.8
HOM-21673,Philips LED Bulb,home,464,48.18,2.9,11.6
CLO-21674,Puma Hoodie,clothing,475,644.44,3.3,18.9
COS-21675,MAC Eyeliner,cosmetics,685,747.14,1.7,3.0
CLO-21676,Nike Sportswear,clothing,485,286.86,3.0,11.6
HOM-21677,Pigeon Pressure Cooker,home,221,1465.42,1.3,13.6
SKI-21678,Nivea Soft Cream,skincare,34,1412.51,2.3,17.3
HOM-21679,Milton Water Bottle,home,823,960.97,1.5,2.4
SKI-21680,Nivea Soft Cream,skincare,286,1834.6,1.7,13.5
GRO-21681,Nestle Milk,grocery,534,1367.79,1.7,13.0
CLO-21682,Nike Sportswear,clothing,836,1821.99,3.7,2.2
SKI-21683,Nivea Soft Cream,skincare,397,889.07,1.7,9.6
HOM-21684,Cello Chairs,home,986,1563.35,1.2,15.2
APP-21685,IFB Dishwasher,appliances,104,324.58,3.5,10.4
HOM-21686,Milton Water Bottle,home,830,1386.86,1.3,13.9
FUR-21687,Godrej Wardrobe,furniture,797,1367.82,1.8,17.1
GRO-21688,Amul Butter,grocery,238,739.54,2.3,12.5
COS-21689,L'Oreal Mascara,cosmetics,594,582.86,2.3,1.7
FUR-21690,Durian Office Desk,furniture,258,1010.5,2.7,6.5
GRO-21691,Whole Foods Organic Oats,grocery,829,157.61,3.4,2.2
ELE-21692,Logitech Wireless Mouse,electronics,794,960.74,4.7,15.1
APP-21693,IFB Dishwasher,appliances,514,1316.39,4.0,2.3
ELE-21694,Apple iPhone,electronics,526,867.04,1.2,14.7
COS-21695,Lakme Foundation,cosmetics,17,1826.08,1.7,17.0
SKI-21696,Nivea Soft Cream,skincare,833,1201.36,4.7,13.1
HOM-21697,Pigeon Pressure Cooker,home,303,492.46,2.7,5.8
HOM-21698,Pigeon Pressure Cooker,home,51,150.85,1.6,2.3
APP-21699,IFB Dishwasher,appliances,331,1795.24,4.6,15.4
FUR-21700,Ikea Study Table,furniture,531,693.31,4.6,14.0
GRO-21701,Nestle Milk,grocery,135,822.29,4.0,15.5
HOM-21702,Amazon Basics Curtains,home,97,1659.44,1.7,13.1
COS-21703,L'Oreal Mascara,cosmetics,553,34.83,4.3,7.5
SKI-21704,Mamaearth Ubtan,skincare,371,1629.98,2.1,9.8
ELE-21705,Sony Headphones,electronics,549,1375.3,2.6,3.9
CLO-21706,Levi's Denim Jeans,clothing,137,1539.53,1.6,15.4
ELE-21707,Samsung Smart TV,electronics,967,900.57,3.5,4.4
GRO-21708,Amul Butter,grocery,225,923.04,4.7,1.7
CLO-21709,Nike Sportswear,clothing,176,1473.34,1.4,17.3
CLO-21710,Nike Sportswear,clothing,586,304.44,3.2,2.6
SKI-21711,Cetaphil Moisturizer,skincare,277,238.74,1.5,12.1
COS-21712,Revlon Compact Powder,cosmetics,731,716.06,4.8,4.0
HOM-21713,Pigeon Pressure Cooker,home,86,215.81,2.2,3.5
CLO-21714,Levi's Denim Jeans,clothing,251,634.13,3.5,1.4
CLO-21715,Puma Hoodie,clothing,348,1714.33,2.2,12.9
FUR-21716,Ikea Study Table,furniture,424,1727.25,3.6,7.7
COS-21717,Revlon Compact Powder,cosmetics,67,911.24,1.2,14.9
GRO-21718,Whole Foods Organic Oats,grocery,377,1612.11,2.4,4.3
FUR-21719,Urban Ladder Sofa,furniture,780,1850.18,2.7,13.1
FUR-21720,Urban Ladder Sofa,furniture,442,1987.88,3.2,2.2
GRO-21721,Amul Butter,grocery,951,586.14,2.5,1.0
HOM-21722,Amazon Basics Curtains,home,261,1511.19,4.5,5.7
COS-21723,L'Oreal Mascara,cosmetics,246,1562.1,2.7,9.0
FUR-21724,Ikea Study Table,furniture,234,243.13,5.0,19.1
GRO-21725,Nestle Milk,grocery,42,27.01,4.7,10.0
HOM-21726,Milton Water Bottle,home,177,1673.3,2.3,15.3
APP-21727,IFB Dishwasher,appliances,221,1160.44,4.9,11.0
ELE-21728,Samsung Smart TV,electronics,661,193.98,3.5,4.2
FUR-21729,Urban Ladder Sofa,furniture,820,769.97,4.0,7.4
ELE-21730,Sony Headphones,electronics,666,173.7,2.7,11.2
APP-21731,Samsung Refrigerator,appliances,156,252.06,2.0,14.1
COS-21732,MAC Eyeliner,cosmetics,201,1195.95,3.4,3.9
GRO-21733,Whole Foods Organic Oats,grocery,57,884.83,4.4,1.8
APP-21734,LG Washing Machine,appliances,169,1132.96,2.1,6.5
HOM-21735,Cello Chairs,home,903,1396.44,4.3,14.2
ELE-21736,Logitech Wireless Mouse,electronics,573,1137.47,2.7,4.7
HOM-21737,Amazon Basics Curtains,home,302,450.47,2.2,14.6
APP-21738,Havells Geyser,appliances,154,521.05,4.4,10.3
SKI-21739,Neutrogena Face Wash,skincare,611,1993.94,2.5,19.0
CLO-21740,H&M Cotton Shirt,clothing,273,1110.68,4.8,19.6
APP-21741,Bajaj Mixer Grinder,appliances,971,490.88,4.2,3.6
SKI-21742,Mamaearth Ubtan,skincare,958,1223.86,2.8,1.8
ELE-21743,Sony Headphones,electronics,783,1111.1,1.5,8.4
COS-21744,Revlon Compact Powder,cosmetics,810,1787.4,4.2,3.2
APP-21745,IFB Dishwasher,appliances,353,1858.14,1.7,7.2
GRO-21746,Hershey's Chocolate,grocery,350,1398.64,2.9,4.5
SKI-21747,The Ordinary Serum,skincare,900,920.37,3.8,6.0
ELE-21748,Sony Headphones,electronics,996,1620.98,4.3,12.0
COS-21749,Revlon Compact Powder,cosmetics,738,1811.03,3.8,11.3
CLO-21750,H&M Cotton Shirt,clothing,404,1700.35,3.9,7.8
APP-21751,LG Washing Machine,appliances,565,672.84,4.9,16.9
ELE-21752,Logitech Wireless Mouse,electronics,709,1676.05,2.7,6.9
ELE-21753,Samsung Smart TV,electronics,397,924.18,1.3,11.0
APP-21754,IFB Dishwasher,appliances,517,992.1,3.0,17.5
COS-21755,L'Oreal Mascara,cosmetics,304,146.62,1.2,6.4
FUR-21756,Nilkamal Chair,furniture,514,813.86,4.5,13.2
CLO-21757,H&M Cotton Shirt,clothing,789,1754.88,3.0,9.2
APP-21758,IFB Dishwasher,appliances,307,1442.84,3.1,2.9
HOM-21759,Amazon Basics Curtains,home,17,140.65,2.8,17.3
GRO-21760,Kellogg's Corn Flakes,grocery,248,197.47,1.7,10.7
GRO-21761,Amul Butter,grocery,379,1326.76,1.6,11.9
CLO-21762,Nike Sportswear,clothing,981,227.17,3.0,9.2
CLO-21763,Levi's Denim Jeans,clothing,775,1341.94,3.2,16.0
SKI-21764,Neutrogena Face Wash,skincare,7,321.14,1.6,4.3
GRO-21765,Whole Foods Organic Oats,grocery,959,1351.02,3.3,11.9
SKI-21766,Cetaphil Moisturizer,skincare,516,1303.06,4.2,12.3
GRO-21767,Hershey's Chocolate,grocery,610,1947.29,4.7,18.2
GRO-21768,Kellogg's Corn Flakes,grocery,650,496.15,4.7,18.5
HOM-21769,Pigeon Pressure Cooker,home,460,1379.88,4.0,18.1
SKI-21770,Nivea Soft Cream,skincare,725,1131.09,3.4,17.7
APP-21771,IFB Dishwasher,appliances,418,1858.74,3.1,13.7
SKI-21772,The Ordinary Serum,skincare,543,1325.88,3.0,14.2
ELE-21773,Logitech Wireless Mouse,electronics,38,1393.99,1.6,19.4
ELE-21774,Samsung Smart TV,electronics,839,608.44,1.2,2.8
SKI-21775,Nivea Soft Cream,skincare,236,441.2,4.8,2.7
CLO-21776,Zara Summer Dress,clothing,551,1416.26,4.1,2.2
HOM-21777,Cello Chairs,home,169,975.6,1.3,19.4
SKI-21778,The Ordinary Serum,skincare,177,103.77,3.9,15.1
GRO-21779,Hershey's Chocolate,grocery,788,699.25,3.9,13.0
APP-21780,Havells Geyser,appliances,631,156.53,1.2,15.2
APP-21781,Havells Geyser,appliances,73,1320.73,1.5,12.9
CLO-21782,Zara Summer Dress,clothing,90,1738.99,1.9,16.6
FUR-21783,Ikea Study Table,furniture,353,1171.81,2.4,12.3
ELE-21784,Logitech Wireless Mouse,electronics,26,1995.6,2.9,10.4
SKI-21785,Neutrogena Face Wash,skincare,128,780.92,1.5,6.8
ELE-21786,Dell Laptop,electronics,913,200.9,1.3,19.8
ELE-21787,Sony Headphones,electronics,316,1960.89,3.1,13.6
CLO-21788,Nike Sportswear,clothing,855,1481.97,4.3,11.3
COS-21789,Lakme Foundation,cosmetics,284,578.13,4.4,14.6
SKI-21790,Nivea Soft Cream,skincare,251,83.29,4.7,7.3
FUR-21791,Urban Ladder Sofa,furniture,425,1726.86,4.2,1.4
SKI-21792,Mamaearth Ubtan,skincare,635,1499.79,4.7,15.2
SKI-21793,Mamaearth Ubtan,skincare,407,795.35,2.3,15.3
COS-21794,L'Oreal Mascara,cosmetics,165,1375.63,2.6,6.2
GRO-21795,Nestle Milk,grocery,861,1746.19,2.8,8.9
SKI-21796,Cetaphil Moisturizer,skincare,158,9.99,3.8,6.0
CLO-21797,Zara Summer Dress,clothing,33,364.73,4.5,2.5
CLO-21798,Zara Summer Dress,clothing,732,972.65,2.8,14.6
ELE-21799,Dell Laptop,electronics,105,800.79,1.7,15.7
APP-21800,Bajaj Mixer Grinder,appliances,362,1180.99,2.6,12.1
ELE-21801,Sony Headphones,electronics,936,1020.14,3.7,2.8
ELE-21802,Dell Laptop,electronics,942,702.22,4.7,1.5
GRO-21803,Kellogg's Corn Flakes,grocery,360,1062.37,4.3,2.5
CLO-21804,Nike Sportswear,clothing,902,1217.68,2.8,14.5
COS-21805,Maybelline Lipstick,cosmetics,219,20.44,1.7,0.8
CLO-21806,Puma Hoodie,clothing,56,844.82,5.0,1.8
GRO-21807,Whole Foods Organic Oats,grocery,415,653.25,4.4,17.8
FUR-21808,Durian Office Desk,furniture,521,1504.79,5.0,19.9
HOM-21809,Amazon Basics Curtains,home,529,586.84,3.6,6.7
CLO-21810,Puma Hoodie,clothing,386,175.47,2.2,16.7
SKI-21811,Nivea Soft Cream,skincare,952,1008.37,4.4,10.2
ELE-21812,Logitech Wireless Mouse,electronics,206,706.39,3.4,12.1
HOM-21813,Cello Chairs,home,784,1780.14,4.1,11.8
SKI-21814,Neutrogena Face Wash,skincare,940,1330.73,4.9,1.2
GRO-21815,Kellogg's Corn Flakes,grocery,895,1164.07,2.6,13.0
COS-21816,L'Oreal Mascara,cosmetics,141,588.61,2.9,3.1
ELE-21817,Logitech Wireless Mouse,electronics,418,1952.92,1.9,19.4
ELE-21818,Sony Headphones,electronics,271,1441.85,3.6,7.6
SKI-21819,Mamaearth Ubtan,skincare,595,351.79,2.1,8.7
ELE-21820,Apple iPhone,electronics,236,919.56,4.8,18.2
HOM-21821,Cello Chairs,home,481,463.39,4.1,4.6
SKI-21822,Nivea Soft Cream,skincare,980,1745.28,3.2,15.1
GRO-21823,Whole Foods Organic Oats,grocery,874,1047.44,2.7,8.8
APP-21824,Havells Geyser,appliances,143,958.38,4.3,18.6
HOM-21825,Milton Water Bottle,home,431,721.17,4.4,18.4
GRO-21826,Nestle Milk,grocery,896,148.31,4.0,4.5
FUR-21827,Durian Office Desk,furniture,535,467.76,2.7,2.1
APP-21828,Havells Geyser,appliances,959,1289.45,4.5,3.2
ELE-21829,Logitech Wireless Mouse,electronics,423,1206.45,4.2,6.9
FUR-21830,Durian Office Desk,furniture,11,1895.17,3.9,8.4
CLO-21831,Puma Hoodie,clothing,293,495.74,1.2,2.6
APP-21832,LG Washing Machine,appliances,359,1625.41,2.9,17.3
SKI-21833,Mamaearth Ubtan,skincare,813,971.96,3.5,2.2
HOM-21834,Milton Water Bottle,home,315,1216.24,2.1,16.7
ELE-21835,Logitech Wireless Mouse,electronics,996,1787.21,4.3,6.2
COS-21836,L'Oreal Mascara,cosmetics,557,212.21,4.3,17.9
COS-21837,MAC Eyeliner,cosmetics,124,1530.0,1.3,8.3
GRO-21838,Whole Foods Organic Oats,grocery,137,484.88,3.0,2.0
CLO-21839,Zara Summer Dress,clothing,663,1970.17,1.1,19.5
ELE-21840,Sony Headphones,electronics,952,1061.98,3.6,16.9
HOM-21841,Milton Water Bottle,home,195,173.18,3.7,3.1
ELE-21842,Dell Laptop,electronics,197,1377.86,4.2,17.1
COS-21843,MAC Eyeliner,cosmetics,113,1423.17,3.7,15.0
ELE-21844,Samsung Smart TV,electronics,308,588.38,2.1,15.1
CLO-21845,H&M Cotton Shirt,clothing,298,1096.38,4.1,13.3
APP-21846,IFB Dishwasher,appliances,511,969.79,4.6,13.9
COS-21847,MAC Eyeliner,cosmetics,64,727.95,3.1,12.4
HOM-21848,Amazon Basics Curtains,home,521,1512.71,1.1,14.0
SKI-21849,Mamaearth Ubtan,skincare,960,670.8,3.7,15.2
APP-21850,Samsung Refrigerator,appliances,407,1695.16,2.8,12.3
FUR-21851,Nilkamal Chair,furniture,158,126.77,2.3,11.4
FUR-21852,Nilkamal Chair,furniture,893,36.15,1.4,15.2
CLO-21853,Puma Hoodie,clothing,690,720.3,4.1,16.1
ELE-21854,Dell Laptop,electronics,512,1191.1,2.6,18.4
APP-21855,Samsung Refrigerator,appliances,984,585.21,1.4,19.2
CLO-21856,Nike Sportswear,clothing,878,380.45,2.0,11.2
GRO-21857,Amul Butter,grocery,506,1270.0,2.2,16.4
ELE-21858,Sony Headphones,electronics,536,552.88,4.8,12.4
APP-21859,Bajaj Mixer Grinder,appliances,249,416.87,4.6,8.1
FUR-21860,Ikea Study Table,furniture,94,1769.38,2.6,15.7
HOM-21861,Milton Water Bottle,home,248,1587.25,3.5,14.0
HOM-21862,Cello Chairs,home,438,464.94,3.2,5.4
COS-21863,Lakme Foundation,cosmetics,260,1803.95,4.9,7.1
HOM-21864,Amazon Basics Curtains,home,157,712.23,3.0,5.0
CLO-21865,Levi's Denim Jeans,clothing,920,47.4,2.6,13.3
SKI-21866,Nivea Soft Cream,skincare,72,1780.81,1.7,4.3
ELE-21867,Sony Headphones,electronics,604,217.32,1.3,18.5
SKI-21868,Neutrogena Face Wash,skincare,35,974.46,1.0,12.3
SKI-21869,The Ordinary Serum,skincare,521,635.14,3.2,19.3
HOM-21870,Amazon Basics Curtains,home,302,1933.75,3.0,5.4
HOM-21871,Pigeon Pressure Cooker,home,322,144.14,2.1,2.4
ELE-21872,Dell Laptop,electronics,323,1629.76,2.1,15.7
HOM-21873,Philips LED Bulb,home,292,1735.96,2.6,12.2
GRO-21874,Amul Butter,grocery,52,130.14,1.7,19.0
APP-21875,IFB Dishwasher,appliances,243,626.82,4.8,16.8
COS-21876,Revlon Compact Powder,cosmetics,564,1141.49,1.1,4.8
COS-21877,MAC Eyeliner,cosmetics,17,347.25,1.7,3.4
CLO-21878,Nike Sportswear,clothing,758,1771.69,4.7,15.9
APP-21879,Samsung Refrigerator,appliances,364,1454.44,4.7,18.4
SKI-21880,Mamaearth Ubtan,skincare,62,297.13,1.9,8.0
APP-21881,LG Washing Machine,appliances,359,193.41,4.0,1.4
COS-21882,Revlon Compact Powder,cosmetics,88,1842.92,2.2,18.3
SKI-21883,Neutrogena Face Wash,skincare,775,1293.81,2.0,14.2
ELE-21884,Dell Laptop,electronics,45,658.72,3.4,10.3
ELE-21885,Logitech Wireless Mouse,electronics,613,1056.48,2.4,16.3
GRO-21886,Whole Foods Organic Oats,grocery,986,1599.41,1.9,13.1
COS-21887,MAC Eyeliner,cosmetics,638,1021.83,3.1,0.8
FUR-21888,Nilkamal Chair,furniture,441,1276.73,4.0,10.7
FUR-21889,Nilkamal Chair,furniture,789,231.51,1.7,8.0
CLO-21890,Nike Sportswear,clothing,122,1078.61,1.0,1.3
HOM-21891,Cello Chairs,home,316,787.82,3.4,12.6
APP-21892,Havells Geyser,appliances,769,1465.53,2.9,5.9
GRO-21893,Amul Butter,grocery,783,186.45,2.2,18.3
GRO-21894,Hershey's Chocolate,grocery,294,762.59,4.0,9.7
CLO-21895,H&M Cotton Shirt,clothing,187,733.19,1.5,14.0
ELE-21896,Logitech Wireless Mouse,electronics,651,221.29,4.1,8.8
APP-21897,LG Washing Machine,appliances,483,764.03,2.4,11.3
FUR-21898,Durian Office Desk,furniture,928,1912.79,3.5,4.5
FUR-21899,Durian Office Desk,furniture,160,568.63,2.6,4.4
GRO-21900,Whole Foods Organic Oats,grocery,525,505.46,4.3,9.2
COS-21901,Maybelline Lipstick,cosmetics,376,1295.06,1.5,11.9
FUR-21902,Durian Office Desk,furniture,775,1224.78,4.4,5.0
SKI-21903,Nivea Soft Cream,skincare,943,201.1,2.4,12.6
APP-21904,Havells Geyser,appliances,172,1397.9,1.8,17.0
ELE-21905,Sony Headphones,electronics,251,1617.66,4.7,11.3
FUR-21906,Urban Ladder Sofa,furniture,241,809.72,2.4,12.7
FUR-21907,Nilkamal Chair,furniture,959,304.96,1.7,5.7
FUR-21908,Nilkamal Chair,furniture,148,1096.99,2.6,18.0
GRO-21909,Amul Butter,grocery,105,732.63,1.5,18.8
CLO-21910,Nike Sportswear,clothing,160,788.02,1.1,19.5
HOM-21911,Pigeon Pressure Cooker,home,414,1464.25,3.1,9.8
CLO-21912,Puma Hoodie,clothing,652,1194.86,3.4,4.7
COS-21913,Lakme Foundation,cosmetics,564,1383.76,4.2,19.8
GRO-21914,Nestle Milk,grocery,61,1853.26,1.6,15.3
FUR-21915,Durian Office Desk,furniture,748,1072.05,1.5,19.5
ELE-21916,Apple iPhone,electronics,621,708.64,1.8,11.8
HOM-21917,Amazon Basics Curtains,home,126,1799.31,2.8,14.4
APP-21918,Samsung Refrigerator,appliances,791,1418.23,3.2,3.4
COS-21919,Lakme Foundation,cosmetics,488,1990.55,3.9,2.0
FUR-21920,Ikea Study Table,furniture,518,1883.34,4.0,12.4
HOM-21921,Milton Water Bottle,home,824,1531.24,3.4,12.7
CLO-21922,H&M Cotton Shirt,clothing,357,223.25,1.2,6.6
APP-21923,Havells Geyser,appliances,353,1597.11,3.9,18.3
COS-21924,MAC Eyeliner,cosmetics,671,1180.66,2.6,0.5
ELE-21925,Dell Laptop,electronics,486,1849.7,4.8,11.9
