sku_id,wishlist,cart,avg_rating,units_sold,returns,in_stock
APP-27659,664,242,1.5,2383,67,599
HOM-27661,617,159,4.7,1415,11,153
COS-27662,190,229,4.5,93,2574,572
SKI-27663,175,459,4.6,82,33,533
CLO-27666,102,186,2.6,1366,2268,898
SKI-27667,435,304,4.0,2066,41,270
CLO-27668,240,331,5.0,2160,2887,634
HOM-27670,106,446,1.8,82,2976,4
CLO-27672,144,478,1.9,11,1140,3
FUR-27674,211,305,1.5,2968,11,371
APP-27675,903,346,2.3,2437,85,397
COS-27678,88,484,4.7,6,1333,303
CLO-27680,371,352,1.9,1829,2080,995
GRO-27681,902,410,3.2,25,1462,817
GRO-27687,61,324,4.3,2243,49,935
APP-27688,744,98,1.2,33,1566,495
ELE-27689,411,238,3.4,23,93,938
COS-27695,157,369,4.0,8,2496,680
GRO-27696,911,17,4.8,23,28,693
COS-27698,489,378,2.7,28,31,990
HOM-27700,697,409,1.6,41,24,700
CLO-27701,465,492,4.6,2455,51,520
HOM-27706,587,28,3.5,24,1548,15
APP-27707,429,72,3.1,1524,2704,900
ELE-27708,356,139,1.5,1296,2098,964
GRO-27712,899,80,1.6,62,1314,595
CLO-27718,852,109,4.5,46,1028,12
HOM-27720,132,441,4.4,55,23,19
HOM-27721,76,268,4.6,1066,70,771
SKI-27722,659,343,2.3,86,62,96
FUR-27723,853,323,4.3,73,96,403
HOM-27727,110,317,2.1,55,75,898
ELE-27728,796,249,2.0,18,40,918
COS-27732,257,1,1.4,44,54,405
FUR-27733,67,5,4.7,31,15,44
ELE-27736,473,207,3.0,59,2130,482
FUR-27737,293,250,3.8,68,83,687
GRO-27738,769,424,2.3,38,2426,368
GRO-27740,424,476,4.5,32,55,296
GRO-27744,999,374,2.6,37,2804,590
GRO-27746,165,342,1.3,2319,12,811
GRO-27750,696,168,1.3,14,7,468
APP-27753,783,103,1.8,1859,25,876
FUR-27755,101,208,1.1,41,66,620
FUR-27764,257,208,4.7,68,2216,363
GRO-27768,499,330,4.6,7,1183,911
COS-27771,525,26,4.1,1889,34,286
CLO-27772,215,428,1.9,45,2684,627
CLO-27775,56,469,2.8,1638,2461,300
ELE-27777,124,118,3.6,77,57,769
HOM-27779,186,244,4.4,67,1685,2
FUR-27780,952,307,1.9,91,22,655
APP-27785,846,247,4.8,1396,2194,303
CLO-27790,339,418,2.4,1460,1012,879
CLO-27792,217,116,4.3,1814,10,85
APP-27793,673,498,1.3,1826,2529,905
CLO-27798,683,346,2.2,14,2813,852
COS-27801,398,275,2.0,28,78,815
GRO-27803,309,164,4.1,11,27,90
CLO-27805,203,262,1.9,59,2963,887
CLO-27806,438,151,2.0,66,2639,78
HOM-27808,657,23,1.7,1849,42,752
CLO-27812,342,72,2.5,2976,61,130
FUR-27814,163,464,2.3,2718,2663,824
GRO-27815,733,349,3.6,2345,71,275
FUR-27816,962,404,5.0,31,1978,827
ELE-27820,547,320,1.7,1144,1699,119
HOM-27821,306,373,2.9,60,2028,223
COS-27823,401,236,2.5,1701,1133,579
HOM-27825,515,38,3.1,1257,51,112
FUR-27829,144,117,4.5,1328,1189,123
COS-27832,11,486,3.3,1897,79,81
SKI-27834,674,196,1.3,1737,78,233
SKI-27835,747,384,4.6,1745,1712,133
SKI-27838,833,234,3.5,2825,18,404
CLO-27839,141,273,4.1,2381,2774,216
SKI-27842,796,235,4.3,2489,87,334
COS-27845,386,151,4.8,7,1490,893
CLO-27846,499,79,4.6,2959,2156,94
APP-27848,536,105,1.1,10,10,227
FUR-27850,137,429,4.8,14,33,636
FUR-27852,93,343,3.3,62,70,189
FUR-27853,280,379,4.5,69,1364,971
ELE-27854,22,152,1.8,23,58,615
FUR-27855,763,71,1.8,1360,1274,805
ELE-27858,289,101,3.9,39,2302,78
CLO-27859,362,426,3.6,2594,88,169
HOM-27860,189,187,3.7,76,2127,617
FUR-27862,88,376,3.6,1494,15,567
HOM-27866,955,170,4.2,40,2067,122
ELE-27871,614,427,3.4,2069,2784,285
GRO-27873,897,424,1.4,79,1736,781
APP-27877,165,472,3.3,1680,33,104
ELE-27879,486,497,3.1,2873,1142,631
APP-27880,314,294,2.6,2368,87,426
FUR-27881,143,363,4.3,24,15,665
APP-27885,584,437,4.4,2928,92,422
COS-27888,571,104,1.1,96,2460,191
APP-27890,805,125,2.4,2051,2445,940
ELE-27894,16,135,4.4,1882,1936,154
CLO-27897,726,285,2.2,61,2591,903
CLO-27903,192,109,4.4,28,25,691
HOM-27905,985,269,2.9,1558,2424,521
CLO-27906,39,212,4.9,2585,88,958
SKI-27908,18,370,4.5,1125,2915,2
APP-27909,555,464,3.0,1099,75,95
COS-27912,575,104,3.8,13,2191,366
COS-27919,128,180,2.4,1937,51,869
SKI-27920,694,306,1.3,45,87,247
COS-27922,60,137,3.8,19,42,589
HOM-27928,815,202,5.0,1503,2319,352
SKI-27935,612,29,3.7,12,1802,736
SKI-27942,334,500,4.0,20,12,97
CLO-27943,954,218,4.0,2314,2252,837
ELE-27946,976,475,3.6,59,16,88
GRO-27948,144,225,2.7,37,2058,139
COS-27951,80,77,2.8,57,7,192
HOM-27952,23,475,3.0,66,1637,303
FUR-27955,643,239,2.0,41,1261,808
ELE-27956,854,485,1.9,32,1587,997
CLO-27958,452,180,4.9,1592,1912,655
SKI-27964,244,316,1.1,7,71,538
SKI-27969,888,234,2.1,48,2725,490
SKI-27970,302,227,4.3,1711,2674,320
CLO-27971,563,85,4.3,26,2695,995
FUR-27976,491,205,1.7,57,92,140
ELE-27977,904,299,3.3,61,2740,559
FUR-27981,434,221,1.4,91,58,577
COS-27984,780,497,4.4,45,2045,816
HOM-27985,292,60,4.0,2368,36,254
CLO-27986,514,82,4.1,92,2811,118
SKI-27988,162,499,2.3,2692,83,14
HOM-27989,744,432,2.1,1083,41,609
HOM-27990,748,176,4.2,42,27,344
SKI-27992,482,129,3.8,2604,2692,590
SKI-27995,910,178,3.2,2557,1128,822
APP-27996,52,175,2.9,2593,1532,753
FUR-27997,167,153,3.2,47,2758,35
SKI-27999,911,269,2.7,2140,97,727
COS-28006,986,460,3.8,1985,1669,374
HOM-28008,286,201,3.4,1036,1986,415
COS-28010,993,102,1.3,1305,94,292
APP-28011,450,337,4.0,1654,78,733
HOM-28013,267,305,4.6,88,68,307
ELE-28018,938,353,1.6,19,1465,89
FUR-28028,409,13,2.5,51,77,324
SKI-28033,138,316,1.2,2973,76,509
GRO-28035,494,332,1.5,96,30,692
ELE-28036,856,342,1.2,57,9,652
FUR-28042,606,404,5.0,37,19,201
ELE-28043,631,475,4.0,42,1061,779
CLO-28046,244,308,2.0,44,40,112
FUR-28049,259,86,2.0,2492,1054,355
SKI-28050,777,251,2.9,81,36,271
GRO-28051,404,493,4.1,2608,24,949
GRO-28054,301,367,1.1,45,1539,576
COS-28056,253,308,4.4,54,2673,101
GRO-28057,517,142,2.8,1149,1655,145
GRO-28058,896,263,1.7,1560,7,468
SKI-28059,30,470,4.7,1076,2449,63
APP-28060,786,121,2.8,2829,1891,164
CLO-28066,971,241,4.5,8,1767,942
FUR-28067,342,467,4.4,2125,1427,576
ELE-28071,986,241,4.3,26,1562,576
HOM-28074,780,33,2.4,79,1447,494
ELE-28076,220,194,3.0,2988,93,533
ELE-28077,609,350,3.1,2256,1097,372
HOM-28078,308,254,1.4,83,77,70
ELE-28079,233,260,1.7,2366,2198,900
HOM-28080,461,388,3.5,2435,69,82
HOM-28082,169,354,1.2,18,17,269
SKI-28086,203,363,1.5,6,1197,992
GRO-28087,654,226,3.4,2440,2468,508
CLO-28093,161,73,3.1,1137,1620,780
SKI-28099,102,230,1.5,88,15,778
GRO-28101,818,468,1.2,38,2661,772
CLO-28102,807,197,4.0,2371,2975,377
HOM-28103,978,352,2.8,67,2628,111
HOM-28104,7,130,3.6,60,72,287
SKI-28105,409,199,2.0,2466,54,652
HOM-28108,194,480,1.7,52,1248,254
GRO-28112,520,84,4.9,48,2114,928
APP-28114,938,181,1.1,5,2102,110
ELE-28118,890,147,2.0,57,85,194
COS-28119,693,117,1.6,59,30,217
APP-28121,623,192,2.3,69,1487,925
HOM-28122,698,4,3.9,2141,24,6
COS-28123,875,467,2.0,17,2694,375
FUR-28125,227,176,3.3,1687,23,965
APP-28126,555,452,2.0,2411,43,89
GRO-28127,691,73,2.1,1694,54,254
ELE-28128,874,306,1.5,19,62,946
ELE-28132,301,440,1.0,91,2918,550
HOM-28136,223,396,1.1,1545,1826,985
CLO-28137,822,222,2.2,1595,1584,702
CLO-28138,544,437,1.4,25,2253,189
GRO-28140,832,465,1.6,2588,1699,424
APP-28144,716,387,2.7,2887,14,831
COS-28147,627,281,3.9,2424,2448,447
APP-28148,772,415,4.8,2790,75,747
FUR-28149,237,268,2.4,88,1839,745
COS-28151,212,97,4.8,2629,81,348
GRO-28155,145,181,3.2,1063,64,291
CLO-28157,988,30,2.7,1813,37,333
GRO-28159,178,12,1.9,1993,2243,208
SKI-28161,473,109,3.8,8,96,922
ELE-28166,634,412,2.0,1535,1007,343
GRO-28167,112,360,2.2,67,26,923
APP-28170,853,462,4.0,1191,41,600
FUR-28176,797,381,2.4,64,54,150
APP-28187,916,377,2.6,25,89,767
SKI-28190,502,147,3.2,58,26,198
SKI-28192,909,424,2.3,2925,99,757
COS-28193,540,207,2.2,2641,89,879
ELE-28194,831,484,4.6,95,80,561
FUR-28195,5,112,4.1,2643,1815,812
GRO-28196,897,357,1.2,60,1209,793
SKI-28198,576,366,3.5,1027,83,199
APP-28201,956,136,4.7,47,44,788
ELE-28202,561,481,3.6,27,21,48
SKI-28204,350,382,3.7,31,60,727
GRO-28207,146,64,4.5,92,12,145
CLO-28213,167,250,2.6,1982,1695,445
FUR-28217,331,402,1.3,44,2365,444
APP-28218,968,416,3.1,2522,1786,475
CLO-28220,95,229,3.1,34,26,500
COS-28222,327,225,5.0,1699,22,544
SKI-28225,543,63,1.4,95,1195,425
SKI-28228,859,134,1.3,47,2527,347
COS-28233,187,376,5.0,2979,1173,162
GRO-28234,232,173,1.3,78,10,976
SKI-28236,686,203,4.5,2314,1558,290
HOM-28237,318,176,3.3,39,1229,207
COS-28239,61,462,2.3,96,94,217
HOM-28242,970,303,4.8,75,79,219
GRO-28244,161,130,3.1,56,31,904
HOM-28245,202,434,4.6,2569,2736,60
SKI-28246,248,494,4.1,72,1921,472
ELE-28249,129,185,3.8,17,86,768
CLO-28250,217,122,2.5,59,89,96
GRO-28255,220,435,4.3,60,27,659
ELE-28267,47,337,2.9,1264,47,208
FUR-28269,456,196,2.6,80,22,974
HOM-28270,807,201,3.5,51,2047,852
HOM-28276,820,199,1.9,54,2329,831
SKI-28278,942,18,1.5,88,82,908
SKI-28280,155,193,2.3,88,2808,328
COS-28281,713,234,2.9,1936,61,850
COS-28283,851,399,1.2,15,1493,295
FUR-28284,882,122,2.0,47,2995,947
GRO-28285,561,408,4.1,45,1824,519
SKI-28287,207,122,1.9,1698,17,310
CLO-28290,3,25,1.1,2362,51,228
CLO-28292,91,389,4.5,59,13,994
GRO-28300,3,42,1.3,90,2547,268
APP-28301,105,123,1.4,30,68,707
APP-28305,307,491,3.5,1646,2167,274
GRO-28310,780,209,3.8,91,49,398
CLO-28314,196,271,2.7,46,2586,476
COS-28317,179,230,2.8,2529,1605,165
APP-28321,309,451,3.3,24,1027,757
GRO-28322,942,402,1.6,69,2397,754
SKI-28323,242,158,1.9,71,25,648
HOM-28327,686,36,2.5,40,1741,780
APP-28330,205,429,4.9,1445,6,540
CLO-28332,749,0,3.9,1619,1110,940
GRO-28335,278,42,2.9,98,37,331
GRO-28339,824,360,1.7,1483,9,384
GRO-28341,639,307,2.1,48,53,615
FUR-28345,254,500,1.4,29,31,748
HOM-28347,941,313,3.0,2198,85,952
SKI-28348,878,308,3.9,2147,48,499
GRO-28349,899,228,3.2,69,2424,786
COS-28353,407,359,3.5,93,1347,864
SKI-28354,911,447,3.2,2834,60,152
APP-28355,664,224,2.3,1930,75,436
FUR-28357,766,349,2.6,1623,84,700
GRO-28360,385,104,3.2,2922,43,642
SKI-28361,570,374,2.0,1416,74,93
ELE-28362,90,25,4.3,30,64,131
HOM-28365,224,82,3.8,1371,2876,725
GRO-28367,586,384,1.6,78,2146,296
GRO-28373,479,125,2.3,1182,2270,962
SKI-28375,638,65,2.4,78,18,709
HOM-28376,73,114,3.3,25,55,358
SKI-28377,873,397,4.9,1574,2975,94
FUR-28382,553,8,4.7,1703,2248,860
GRO-28383,690,302,3.5,2312,40,434
APP-28386,271,483,4.8,31,1148,727
APP-28388,897,387,2.7,1381,2653,96
HOM-28389,845,382,4.7,1807,1301,482
FUR-28397,468,76,4.7,39,1475,553
APP-28398,677,260,3.2,42,2044,619
SKI-28404,940,288,3.1,1149,49,272
APP-28406,141,187,4.0,36,2374,238
HOM-28407,686,442,2.9,7,47,511
FUR-28408,621,302,1.7,1068,88,683
SKI-28417,274,389,4.3,2058,78,838
HOM-28418,142,445,4.8,2805,1044,8
FUR-28425,768,465,4.5,2035,2991,11
HOM-28426,12,131,1.4,83,97,968
CLO-28427,296,207,2.3,2310,2956,887
GRO-28432,154,21,3.3,2073,40,62
GRO-28434,421,66,1.5,1423,2553,910
CLO-28436,939,7,4.3,32,5,646
FUR-28438,721,164,3.8,2484,97,461
HOM-28439,636,127,1.9,1513,2013,585
CLO-28443,207,289,1.4,1860,84,861
FUR-28444,467,498,1.3,2165,42,995
HOM-28446,390,153,4.5,1276,70,93
COS-28447,742,211,4.8,1967,66,519
CLO-28448,761,366,1.4,96,2108,741
HOM-28449,188,236,1.9,99,2938,993
COS-28450,183,255,1.4,60,35,346
HOM-28451,278,240,4.9,24,55,520
COS-28453,382,189,1.6,94,88,743
APP-28456,206,3,4.4,2972,8,136
ELE-28457,145,391,4.5,50,1677,482
SKI-28459,66,148,3.6,2726,82,675
ELE-28460,930,147,3.9,1412,54,161
APP-28462,927,406,3.8,34,2839,114
APP-28464,199,283,1.1,90,27,688
COS-28469,562,195,2.2,1975,21,108
GRO-28473,324,105,3.3,1707,14,27
ELE-28474,956,385,2.0,2944,2312,186
SKI-28475,119,484,3.9,2861,1943,786
GRO-28477,603,135,2.7,2608,2456,326
FUR-28481,963,143,4.5,1343,44,321
FUR-28486,236,115,3.6,2210,2728,916
SKI-28487,462,148,2.2,27,12,996
COS-28488,479,473,1.8,48,2793,648
ELE-28494,312,438,3.2,1688,2309,779
CLO-28495,248,175,3.5,79,2753,195
CLO-28498,848,22,1.4,1075,2687,871
CLO-28499,769,229,1.6,63,2270,579
CLO-28500,841,469,1.5,2057,81,729
HOM-28502,639,233,4.9,38,75,329
SKI-28504,687,232,2.2,2406,1482,475
HOM-28509,482,43,4.1,1489,1776,548
HOM-28510,346,59,1.8,49,2662,840
COS-28516,124,175,4.6,1405,49,921
APP-28520,819,205,3.1,97,1506,136
SKI-28531,355,174,1.6,2271,13,189
APP-28533,243,314,1.0,1602,63,349
CLO-28535,441,270,2.7,1005,1105,382
APP-28537,730,85,1.5,32,10,731
SKI-28538,757,466,5.0,1880,68,979
COS-28541,606,361,4.1,1988,49,912
SKI-28548,786,58,2.8,2050,79,266
HOM-28552,174,368,2.3,2802,10,299
CLO-28557,797,303,3.5,1248,1262,175
HOM-28560,726,498,1.2,32,1851,731
FUR-28561,130,315,1.2,2712,45,52
FUR-28564,762,258,2.6,54,2886,232
SKI-28566,722,311,3.9,1683,1264,290
SKI-28567,460,339,2.4,2259,86,404
FUR-28568,135,327,3.0,66,1294,151
COS-28570,189,340,4.8,23,60,882
CLO-28577,127,311,5.0,1363,2013,582
FUR-28578,761,113,4.6,11,94,612
FUR-28580,893,213,3.1,1677,2966,744
HOM-28581,534,69,4.9,2624,1158,657
ELE-28586,877,225,4.4,65,1890,311
GRO-28587,68,106,4.2,93,2055,153
SKI-28588,604,276,2.0,51,60,961
FUR-28590,818,195,2.5,1590,2985,362
COS-28591,773,47,4.6,1557,2271,254
GRO-28592,547,165,4.2,34,43,493
APP-28593,528,284,4.9,91,30,271
SKI-28594,130,151,1.1,58,1040,496
COS-28595,460,304,4.3,2667,1056,358
CLO-28596,397,276,2.3,80,80,78
ELE-28598,488,457,3.5,20,59,223
APP-28601,509,458,2.4,61,1577,358
ELE-28602,964,457,3.5,33,2959,537
FUR-28608,471,276,4.1,2378,48,439
SKI-28609,629,288,3.2,71,27,233
ELE-28613,844,105,3.4,62,2090,857
APP-28615,392,258,4.9,56,2860,908
FUR-28617,511,327,4.1,37,2813,36
ELE-28618,445,40,5.0,92,18,995
SKI-28621,131,435,1.4,1860,1196,194
HOM-28625,396,498,2.7,46,87,866
APP-28627,128,416,4.8,48,2487,491
GRO-28628,433,44,4.4,2048,2234,740
APP-28629,191,326,1.6,99,25,162
GRO-28631,617,233,3.5,84,56,449
HOM-28632,909,251,1.1,1779,1921,380
FUR-28633,339,170,4.4,2909,33,824
GRO-28637,21,425,3.0,1998,34,898
COS-28639,931,246,3.1,2642,24,451
CLO-28645,314,382,3.2,2336,41,318
APP-28653,424,242,3.6,2119,2866,780
ELE-28658,300,227,4.2,92,1701,282
APP-28660,221,89,1.2,29,36,187
COS-28662,228,294,3.5,63,35,16
APP-28663,871,497,4.5,2294,1189,600
HOM-28665,715,87,4.8,1056,2238,424
ELE-28666,346,198,4.8,1194,16,653
GRO-28668,695,0,3.6,41,42,324
GRO-28675,525,123,1.5,69,1177,157
ELE-28676,911,388,4.3,2864,2727,47
HOM-28677,841,158,3.6,2557,2846,732
CLO-28680,879,34,2.9,61,82,906
GRO-28681,431,187,2.7,78,2122,133
FUR-28682,537,18,3.3,2858,2757,573
HOM-28684,789,45,3.8,1637,87,203
HOM-28686,672,304,1.6,1363,2345,2
FUR-28692,120,373,4.6,77,34,59
GRO-28697,975,296,2.5,2584,38,475
APP-28698,779,473,1.9,1565,1951,120
HOM-28699,287,294,1.3,86,1296,772
HOM-28701,600,450,3.4,58,2778,948
SKI-28704,939,297,3.3,85,20,409
HOM-28710,36,29,1.7,28,61,87
ELE-28712,345,376,4.1,1608,82,823
ELE-28713,390,455,1.9,2190,2157,525
CLO-28714,633,49,4.9,1874,82,522
SKI-28715,849,179,4.8,90,1884,33
FUR-28721,80,67,2.7,54,2936,948
CLO-28723,130,66,1.9,2322,1710,347
FUR-28725,80,291,4.2,22,73,26
GRO-28727,770,396,3.8,1902,99,870
FUR-28729,570,490,2.3,1545,2133,391
SKI-28736,709,290,1.3,73,2982,463
APP-28738,807,101,2.2,84,37,274
ELE-28739,935,98,4.9,2996,14,473
HOM-28740,440,226,1.6,77,2540,198
COS-28745,867,400,1.3,78,2829,215
HOM-28746,736,291,4.9,27,2404,292
APP-28749,956,142,2.4,67,1743,118
GRO-28750,76,95,2.1,27,2832,819
CLO-28752,166,123,2.7,6,8,529
FUR-28753,721,106,5.0,17,1967,221
SKI-28760,977,62,3.3,2540,1058,46
FUR-28765,570,72,1.8,2021,2906,902
HOM-28773,112,232,4.0,1790,1490,560
CLO-28774,891,307,3.1,92,39,116
FUR-28778,235,133,4.1,17,72,183
ELE-28779,811,290,1.1,1009,2687,909
HOM-28781,994,413,2.2,55,1711,523
ELE-28782,586,169,2.5,76,2306,961
APP-28786,199,23,2.7,1639,86,805
APP-28787,415,156,1.1,1226,98,924
ELE-28788,284,129,5.0,2349,1519,128
FUR-28791,287,119,2.6,1742,96,972
APP-28792,93,464,2.0,1860,67,537
CLO-28797,186,226,3.0,1102,2031,968
COS-28801,979,421,4.3,2837,2315,838
CLO-28803,11,66,2.2,34,1196,305
FUR-28809,570,252,3.1,77,31,600
CLO-28810,821,380,2.3,1477,99,588
APP-28812,890,311,3.7,1850,1933,780
COS-28815,276,271,3.4,47,29,398
GRO-28816,300,406,4.2,1223,1526,22
FUR-28817,837,24,4.1,78,1790,473
HOM-28819,502,45,2.7,47,2127,931
CLO-28820,489,188,3.1,68,1282,278
HOM-28822,423,268,4.0,63,17,428
FUR-28823,196,255,4.6,70,96,804
SKI-28825,589,337,1.2,1042,2579,934
ELE-28826,881,314,2.8,69,47,887
CLO-28827,117,64,4.3,1450,2553,543
SKI-28828,638,347,4.6,1206,2459,404
APP-28829,945,201,3.0,2979,73,457
APP-28837,749,155,3.8,1646,1523,395
FUR-28838,804,437,3.8,2989,2173,948
SKI-28839,947,108,3.7,19,27,941
COS-28840,81,494,2.1,2948,2438,756
APP-28844,869,342,4.3,49,5,17
CLO-28846,581,14,2.1,2496,1209,914
HOM-28847,256,267,3.3,27,2998,767
CLO-28849,830,353,4.7,2523,96,684
COS-28852,702,313,1.7,42,2911,778
SKI-28853,741,368,4.1,1778,2108,66
CLO-28856,567,423,2.7,2204,65,837
CLO-28857,249,88,1.1,37,1448,56
SKI-28859,7,159,3.0,40,1906,163
CLO-28861,455,55,3.4,54,89,474
ELE-28864,577,149,2.3,25,94,737
GRO-28867,79,49,4.6,77,8,197
FUR-28869,799,399,1.7,1808,2268,586
ELE-28870,877,305,1.5,1386,2167,742
HOM-28871,696,40,1.2,1620,99,197
COS-28872,16,58,2.8,27,95,391
SKI-28873,370,464,2.5,1413,2793,328
GRO-28876,841,46,4.2,78,1583,489
APP-28878,566,161,3.9,12,1409,459
CLO-28881,597,107,4.5,60,2635,543
CLO-28882,948,169,3.7,2326,76,624
FUR-28884,514,2,4.7,2800,65,819
SKI-28887,441,298,2.4,1606,22,655
APP-28889,93,365,3.1,52,2907,503
GRO-28890,407,452,2.8,27,17,462
APP-28892,553,12,1.3,2875,2775,636
ELE-28899,293,222,2.9,1584,6,748
FUR-28905,165,102,4.4,75,95,567
GRO-28906,804,417,2.0,1239,1223,866
ELE-28908,691,440,4.3,52,1442,979
APP-28909,302,313,3.5,53,1351,747
GRO-28911,145,91,4.6,74,17,990
FUR-28912,883,95,2.8,1726,33,680
COS-28913,937,458,4.8,1896,41,818
HOM-28916,827,223,4.4,1080,92,949
CLO-28918,902,388,4.0,1075,2637,434
CLO-28919,232,200,1.4,2473,1611,188
APP-28923,662,226,3.8,97,91,886
HOM-28924,637,389,2.5,2810,1218,961
GRO-28930,240,221,1.9,44,79,72
COS-28939,887,147,4.4,17,2066,734
GRO-28942,474,320,3.5,2734,33,310
GRO-28944,979,188,2.6,1979,56,8
FUR-28954,175,289,1.3,1260,2663,990
FUR-28957,34,446,1.7,2424,42,709
APP-28959,101,193,1.4,11,96,874
ELE-28962,152,386,2.2,28,41,425
CLO-28963,332,253,4.5,10,25,273
COS-28965,175,214,1.6,58,1547,746
HOM-28966,648,69,1.6,63,17,227
ELE-28967,976,322,2.0,1979,2831,381
HOM-28969,504,363,2.8,26,78,485
GRO-28970,821,417,4.6,15,17,705
CLO-28971,69,487,4.4,88,47,252
GRO-28975,44,445,3.9,88,1427,482
GRO-28977,278,417,2.0,1694,54,92
SKI-28978,221,149,1.3,66,1744,649
SKI-28981,21,415,3.9,89,90,661
APP-28986,865,168,1.1,1105,2815,564
APP-28988,602,174,2.4,2171,2255,797
HOM-28990,406,408,1.9,65,1817,56
ELE-28991,290,10,3.4,38,1949,506
SKI-28994,499,427,2.0,39,1609,49
FUR-28997,350,296,3.6,30,92,388
COS-28999,470,226,3.0,1501,18,902
FUR-29000,861,7,4.0,1567,1262,375
CLO-29003,279,390,2.6,1801,79,402
FUR-29004,507,69,4.4,2934,74,297
GRO-29006,471,102,2.2,2779,21,810
APP-29009,222,97,3.7,1780,10,332
HOM-29013,708,292,3.8,53,1170,917
SKI-29014,603,415,4.7,88,2811,912
APP-29016,264,86,1.5,16,30,309
HOM-29017,798,176,1.2,2108,62,80
GRO-29018,107,38,1.8,2032,67,870
FUR-29020,955,487,3.6,1546,33,582
CLO-29030,146,411,5.0,1254,2269,260
HOM-29035,117,482,3.7,75,1429,638
HOM-29037,627,179,3.5,81,2487,703
CLO-29038,936,277,2.7,30,2574,978
COS-29044,158,341,3.7,69,67,764
HOM-29045,207,369,2.2,2433,17,932
APP-29046,934,399,4.2,13,47,913
SKI-29047,765,448,1.9,94,1384,232
SKI-29051,651,455,3.7,2807,30,559
COS-29065,628,295,2.0,70,2325,148
ELE-29066,249,304,4.3,18,42,245
FUR-29067,467,186,4.0,84,1728,581
APP-29071,284,61,3.1,2773,18,354
HOM-29072,520,84,1.4,22,74,763
APP-29074,230,68,1.4,2140,1405,701
COS-29075,861,179,4.8,2812,1425,902
HOM-29077,807,269,2.6,13,53,135
SKI-29082,474,353,2.9,2810,52,419
HOM-29083,27,167,3.4,1137,2689,802
CLO-29084,340,225,4.2,36,78,712
CLO-29086,612,355,2.6,31,82,323
APP-29089,631,185,1.9,2705,50,767
APP-29090,536,139,4.1,90,2692,999
APP-29094,667,85,4.3,86,2314,50
GRO-29095,797,389,1.5,2204,2890,99
GRO-29096,115,243,4.3,2881,82,23
ELE-29103,360,103,3.3,9,44,934
ELE-29104,398,434,3.7,35,1144,172
SKI-29105,529,206,3.6,1699,2219,254
ELE-29106,264,195,1.6,31,2942,97
HOM-29107,686,493,4.7,1671,76,678
FUR-29110,947,288,4.6,2806,2274,296
COS-29111,834,453,1.4,2028,2025,692
COS-29112,137,96,2.0,92,1758,263
COS-29113,109,334,2.3,2942,55,159
COS-29116,792,431,4.8,99,41,626
COS-29117,352,426,4.2,71,8,768
CLO-29118,658,224,4.3,95,10,826
FUR-29122,7,64,2.1,1880,60,225
ELE-29124,947,392,3.4,1194,35,732
APP-29129,547,395,2.3,27,2707,643
CLO-29131,744,483,1.6,1070,2312,366
ELE-29132,619,408,1.7,80,20,517
SKI-29133,421,468,4.0,2018,23,182
CLO-29137,414,402,1.1,54,1897,130
COS-29138,524,64,2.2,57,2556,144
GRO-29139,866,11,2.6,87,1936,60
ELE-29142,245,199,3.0,2182,1478,116
COS-29146,470,243,3.6,1207,2041,202
COS-29148,381,280,4.6,1282,60,876
COS-29150,610,354,1.5,93,2415,313
CLO-29157,517,404,3.7,52,19,79
FUR-29158,807,252,1.2,81,1379,152
ELE-29160,45,96,1.7,50,33,276
GRO-29168,366,106,4.3,18,9,187
HOM-29171,561,125,2.2,64,2263,670
SKI-29173,417,155,2.3,99,67,766
CLO-29175,980,84,1.2,1955,1494,368
ELE-29178,982,371,2.9,2776,78,499
GRO-29181,873,190,1.4,69,99,783
HOM-29183,378,370,3.7,24,1471,164
CLO-29186,298,329,2.8,1153,66,248
FUR-29187,875,127,2.4,18,1983,393
GRO-29189,738,127,3.4,1686,2082,736
FUR-29194,467,441,3.7,41,2730,915
SKI-29195,348,458,2.1,40,90,124
HOM-29197,42,152,1.4,5,56,508
CLO-29199,886,0,1.2,1355,2856,1
ELE-29206,802,470,3.1,38,1517,435
CLO-29207,280,236,4.7,33,52,818
FUR-29208,42,442,4.8,1076,11,185
HOM-29209,51,417,5.0,71,2652,853
HOM-29212,234,50,2.6,85,47,823
FUR-29213,397,151,2.2,2591,77,794
COS-29214,339,8,2.1,72,31,576
ELE-29215,90,181,2.0,72,2492,573
SKI-29216,263,348,3.8,1624,87,828
HOM-29217,46,211,2.5,2271,21,30
FUR-29222,21,200,1.8,94,1641,143
APP-29224,132,112,2.3,1074,2562,865
ELE-29226,958,197,4.0,2758,62,645
ELE-29227,838,313,1.5,1150,2253,668
HOM-29229,449,106,2.5,87,2411,249
GRO-29233,381,184,1.8,10,1577,394
ELE-29236,903,314,3.7,49,1706,208
COS-29238,859,238,1.6,86,1480,780
CLO-29240,953,77,2.0,2730,17,579
SKI-29243,953,83,4.1,1107,2504,969
COS-29244,967,388,4.9,1754,2814,897
COS-29245,623,283,4.8,97,2130,495
APP-29247,636,392,1.4,1907,2829,39
SKI-29248,989,492,4.2,99,1602,575
GRO-29250,680,384,3.9,1351,2203,926
FUR-29254,175,400,1.9,84,82,322
FUR-29255,84,53,3.3,1191,21,355
HOM-29259,382,45,4.7,36,80,781
SKI-29262,858,168,1.8,11,2601,716
