sku_id,wishlist,cart,avg_rating,units_sold,returns,in_stock,label_action
COS-30666,418,406,1.1,1899,2604,998,DISCOUNT
APP-30672,15,362,4.5,2117,1010,857,DISCOUNT
HOM-30674,259,491,4.6,71,2180,146,DISCOUNT
COS-30675,580,90,4.6,7,1543,728,DISCOUNT
APP-30676,126,420,5.0,23,2000,941,DISCOUNT
ELE-30680,211,390,1.5,1565,99,896,NO CHANGE
FUR-30682,493,379,3.4,43,2052,204,DISCOUNT
CLO-30684,74,430,4.7,2929,5,83,RESTOCK
APP-30686,810,223,3.1,75,46,91,RESTOCK
SKI-30688,764,239,2.9,21,1254,467,DISCOUNT
APP-30690,561,261,1.2,20,7,127,RESTOCK
ELE-30692,488,38,3.5,2306,1598,564,DISCOUNT
GRO-30694,899,480,4.4,84,2755,155,DISCOUNT
CLO-30697,538,421,3.2,62,2550,911,DISCOUNT
APP-30701,926,114,3.5,36,1812,884,DISCOUNT
HOM-30705,798,50,4.4,1031,39,476,RESTOCK
HOM-30706,549,120,4.1,2101,17,502,RESTOCK
FUR-30709,207,11,1.0,1612,1317,280,DISCOUNT
GRO-30710,77,311,3.6,2403,71,850,NO CHANGE
FUR-30711,642,277,4.0,10,72,409,NO CHANGE
GRO-30715,199,323,2.1,9,85,482,DISCOUNT
SKI-30720,134,234,3.0,6,42,659,DISCOUNT
SKI-30722,193,493,2.0,22,2318,400,DISCOUNT
COS-30725,536,37,3.1,42,2727,763,DISCOUNT
GRO-30727,455,182,2.3,2338,1214,864,DISCOUNT
HOM-30728,197,290,2.7,1726,21,899,NO CHANGE
APP-30730,514,144,3.8,2072,22,476,RESTOCK
COS-30731,812,135,2.1,97,68,867,DISCOUNT
COS-30732,336,97,1.6,10,88,576,DISCOUNT
APP-30736,994,251,3.8,89,40,517,NO CHANGE
APP-30737,871,458,1.3,50,2839,90,DISCOUNT
APP-30740,520,262,3.1,13,25,704,DISCOUNT
COS-30743,844,238,1.6,2839,76,26,RESTOCK
HOM-30746,110,280,4.5,21,1410,450,DISCOUNT
SKI-30748,152,211,2.2,72,5,483,DISCOUNT
COS-30749,562,451,3.2,53,30,479,NO CHANGE
GRO-30750,900,76,4.7,55,25,145,RESTOCK
COS-30752,561,175,2.1,31,39,408,DISCOUNT
SKI-30759,583,22,2.3,85,1913,380,DISCOUNT
SKI-30761,173,381,4.6,17,1139,24,DISCOUNT
FUR-30763,754,28,2.3,1566,14,262,RESTOCK
SKI-30768,270,271,1.1,71,1489,211,DISCOUNT
CLO-30769,294,352,2.0,2348,1713,180,DISCOUNT
SKI-30770,335,461,2.3,82,1517,837,DISCOUNT
SKI-30771,907,469,1.3,10,1909,358,DISCOUNT
FUR-30773,741,204,4.1,86,2687,880,DISCOUNT
SKI-30774,108,64,2.6,1068,2841,166,DISCOUNT
COS-30776,737,456,1.0,68,1996,547,DISCOUNT
COS-30780,370,399,1.4,1178,1617,600,DISCOUNT
APP-30781,693,214,3.1,13,69,479,DISCOUNT
GRO-30782,818,401,1.3,1975,85,813,RESTOCK
HOM-30786,291,321,2.6,2464,1312,612,DISCOUNT
CLO-30787,922,105,4.7,46,2527,202,DISCOUNT
GRO-30791,266,144,4.2,2572,1392,236,NO CHANGE
GRO-30794,906,209,4.0,2617,53,280,RESTOCK
SKI-30797,465,239,4.0,68,1760,726,DISCOUNT
SKI-30798,488,496,3.1,25,46,892,DISCOUNT
CLO-30800,86,12,1.2,33,1602,117,DISCOUNT
CLO-30802,31,142,2.5,54,2397,261,DISCOUNT
GRO-30804,310,93,4.0,90,2364,703,DISCOUNT
HOM-30810,892,13,4.8,6,32,338,NO CHANGE
ELE-30813,160,354,1.3,2169,68,462,RESTOCK
ELE-30814,390,46,3.6,2407,71,812,NO CHANGE
FUR-30815,249,396,4.8,1524,2101,754,DISCOUNT
ELE-30818,953,126,2.9,49,78,755,DISCOUNT
COS-30823,409,239,2.6,2133,89,157,RESTOCK
FUR-30830,105,57,4.8,37,77,244,DISCOUNT
APP-30831,720,79,2.4,64,54,99,RESTOCK
GRO-30834,168,263,2.6,1153,2064,40,DISCOUNT
ELE-30835,550,337,1.3,99,2756,466,DISCOUNT
APP-30838,845,62,2.3,1624,2981,644,DISCOUNT
SKI-30839,641,127,2.5,1914,95,320,RESTOCK
ELE-30840,53,374,2.2,72,1747,302,DISCOUNT
APP-30841,993,213,3.1,89,72,218,RESTOCK
GRO-30843,234,241,1.6,84,2034,889,DISCOUNT
GRO-30844,588,65,2.5,1640,1961,355,DISCOUNT
HOM-30846,731,287,3.1,29,2005,609,DISCOUNT
SKI-30850,470,453,3.9,1715,88,560,RESTOCK
ELE-30854,619,477,2.8,2201,19,441,RESTOCK
GRO-30856,78,157,4.6,2735,54,37,RESTOCK
HOM-30861,226,304,2.9,2815,1628,723,DISCOUNT
CLO-30863,728,375,4.7,23,2068,40,DISCOUNT
ELE-30864,44,257,4.0,6,2873,881,DISCOUNT
FUR-30865,305,76,4.8,2807,11,615,RESTOCK
APP-30871,537,44,3.8,2678,40,90,RESTOCK
APP-30872,346,196,5.0,1636,89,906,NO CHANGE
SKI-30876,20,264,2.1,6,89,940,DISCOUNT
COS-30877,998,26,2.6,24,93,749,DISCOUNT
APP-30878,919,325,1.4,2088,1833,466,DISCOUNT
HOM-30879,500,190,2.2,57,14,983,DISCOUNT
ELE-30880,134,379,3.9,7,2555,717,DISCOUNT
APP-30881,98,406,1.7,83,11,392,DISCOUNT
SKI-30883,500,294,2.9,1554,1033,593,DISCOUNT
HOM-30884,858,14,1.9,1195,2862,252,DISCOUNT
COS-30888,774,182,1.2,16,1607,87,DISCOUNT
HOM-30889,681,180,1.9,38,98,530,DISCOUNT
COS-30890,54,154,4.6,2394,19,958,NO CHANGE
CLO-30892,543,379,2.4,98,2978,509,DISCOUNT
GRO-30893,347,228,1.8,81,63,843,DISCOUNT
CLO-30894,307,15,2.3,2990,2734,491,DISCOUNT
CLO-30897,322,402,1.1,36,41,468,DISCOUNT
COS-30900,746,236,2.1,69,1229,680,DISCOUNT
APP-30901,770,445,4.5,52,1025,293,DISCOUNT
CLO-30902,204,89,4.3,65,40,923,DISCOUNT
ELE-30903,662,21,3.9,1947,1369,472,DISCOUNT
FUR-30904,217,337,3.7,62,2804,945,DISCOUNT
APP-30905,630,207,4.2,1926,1284,426,DISCOUNT
COS-30906,85,433,4.6,2304,2542,481,DISCOUNT
CLO-30910,756,184,1.2,1970,1185,576,DISCOUNT
SKI-30911,9,248,3.2,1852,1358,503,DISCOUNT
COS-30913,142,439,1.2,1050,1791,301,DISCOUNT
FUR-30915,529,170,3.3,1297,15,838,NO CHANGE
HOM-30916,51,265,3.7,99,1995,555,DISCOUNT
ELE-30919,446,498,1.6,57,90,100,RESTOCK
APP-30921,521,286,4.0,53,98,380,NO CHANGE
SKI-30923,177,110,3.9,2104,38,963,NO CHANGE
GRO-30926,751,204,2.8,77,2210,252,DISCOUNT
GRO-30928,736,106,4.7,15,43,50,RESTOCK
SKI-30929,668,305,3.0,1339,2130,450,DISCOUNT
CLO-30932,195,410,2.6,99,2267,957,DISCOUNT
FUR-30935,460,271,5.0,1577,67,845,NO CHANGE
ELE-30938,339,355,4.8,2586,1948,499,DISCOUNT
FUR-30940,787,258,4.4,87,1735,533,DISCOUNT
SKI-30945,480,231,2.3,50,2471,785,DISCOUNT
GRO-30949,29,393,4.1,44,56,917,DISCOUNT
CLO-30951,832,79,3.2,22,2963,972,DISCOUNT
SKI-30953,587,72,3.7,1262,1839,147,DISCOUNT
GRO-30957,480,59,1.2,2978,62,451,RESTOCK
GRO-30960,752,90,4.9,42,89,641,DISCOUNT
CLO-30962,818,340,1.4,1091,1919,322,DISCOUNT
CLO-30964,191,107,4.5,71,1566,421,DISCOUNT
SKI-30966,767,85,3.1,49,73,53,RESTOCK
SKI-30971,917,345,1.8,78,7,780,DISCOUNT
APP-30973,782,397,2.3,17,57,936,DISCOUNT
GRO-30974,658,108,2.5,57,23,488,DISCOUNT
HOM-30976,622,467,3.2,78,2898,185,DISCOUNT
GRO-30977,819,158,3.7,25,90,696,DISCOUNT
CLO-30990,75,39,3.5,82,1254,790,DISCOUNT
SKI-30992,843,239,3.0,1383,1078,5,RESTOCK
CLO-30994,274,291,3.3,53,83,174,NO CHANGE
SKI-30995,984,61,1.2,1892,93,428,RESTOCK
SKI-30998,965,438,2.6,75,1420,39,DISCOUNT
ELE-31000,167,148,2.4,2635,49,98,RESTOCK
APP-31005,45,299,1.2,13,56,308,DISCOUNT
GRO-31006,366,172,4.4,1376,81,426,RESTOCK
HOM-31007,819,402,3.9,73,48,994,DISCOUNT
HOM-31010,438,104,3.6,1972,33,316,RESTOCK
GRO-31012,630,280,2.6,2548,58,783,RESTOCK
COS-31014,847,150,1.0,2133,41,632,RESTOCK
FUR-31015,796,220,3.9,43,1047,804,DISCOUNT
FUR-31016,305,456,1.3,1772,1718,375,DISCOUNT
FUR-31023,538,31,2.6,85,33,322,NO CHANGE
ELE-31024,492,464,1.3,1002,1664,780,DISCOUNT
ELE-31027,257,384,4.1,2839,1672,716,DISCOUNT
APP-31033,438,302,3.7,69,2613,901,DISCOUNT
FUR-31036,569,92,3.0,54,2535,990,DISCOUNT
APP-31039,211,80,3.0,81,60,740,DISCOUNT
CLO-31040,713,389,3.6,32,2691,439,DISCOUNT
SKI-31042,734,337,2.7,2306,21,121,RESTOCK
COS-31044,934,463,2.4,10,2066,743,DISCOUNT
APP-31045,705,376,4.7,1581,83,649,RESTOCK
APP-31047,47,70,2.9,2592,1024,69,RESTOCK
CLO-31052,273,210,2.5,1307,1613,856,DISCOUNT
HOM-31054,845,180,4.5,93,1119,827,DISCOUNT
ELE-31058,613,47,1.5,2638,1041,913,DISCOUNT
GRO-31060,351,459,1.8,9,1493,803,DISCOUNT
GRO-31062,530,65,2.2,1441,76,727,NO CHANGE
ELE-31064,318,96,4.5,1806,2776,636,DISCOUNT
HOM-31069,70,124,1.7,87,67,491,DISCOUNT
SKI-31070,736,328,4.4,2125,38,588,RESTOCK
APP-31071,881,251,4.4,36,9,940,DISCOUNT
APP-31072,436,95,3.5,38,88,842,DISCOUNT
APP-31073,661,121,1.5,45,9,18,RESTOCK
SKI-31075,225,350,2.2,16,73,576,DISCOUNT
GRO-31085,233,282,4.1,97,30,34,RESTOCK
GRO-31089,25,364,1.5,54,25,480,DISCOUNT
HOM-31090,855,195,3.3,1446,2408,932,DISCOUNT
SKI-31091,407,432,3.5,2754,1837,372,DISCOUNT
COS-31092,776,180,5.0,2231,2468,393,DISCOUNT
ELE-31093,707,285,2.3,2616,63,638,RESTOCK
ELE-31097,370,472,2.3,1043,1666,332,DISCOUNT
APP-31102,587,201,4.9,2090,7,335,RESTOCK
APP-31103,455,185,4.5,2007,24,864,NO CHANGE
CLO-31112,798,216,3.4,1413,86,648,RESTOCK
SKI-31113,569,118,5.0,73,2991,816,DISCOUNT
ELE-31115,487,276,4.0,52,1989,811,DISCOUNT
FUR-31118,167,327,4.4,15,2421,2,DISCOUNT
APP-31119,894,285,3.6,25,6,98,RESTOCK
SKI-31121,112,113,3.8,34,12,263,DISCOUNT
GRO-31123,684,66,4.9,39,83,837,DISCOUNT
SKI-31124,843,168,3.9,1958,2809,69,DISCOUNT
HOM-31126,913,244,1.8,75,1333,769,DISCOUNT
ELE-31133,978,278,3.9,28,47,192,RESTOCK
ELE-31135,445,481,3.1,1094,1319,406,DISCOUNT
ELE-31139,824,68,3.6,38,67,407,NO CHANGE
FUR-31141,110,498,1.1,88,93,683,DISCOUNT
GRO-31142,161,488,2.8,35,7,825,DISCOUNT
APP-31143,469,418,2.6,48,2193,331,DISCOUNT
CLO-31144,572,21,4.1,68,2397,989,DISCOUNT
GRO-31145,433,232,4.1,1079,83,427,RESTOCK
SKI-31147,663,134,3.6,61,1036,621,DISCOUNT
GRO-31149,810,329,3.9,2066,19,137,RESTOCK
SKI-31151,684,458,4.9,2137,1903,160,DISCOUNT
FUR-31153,599,123,3.0,51,87,683,DISCOUNT
GRO-31155,954,291,4.6,48,86,87,RESTOCK
APP-31156,951,209,1.8,64,51,648,DISCOUNT
APP-31159,109,481,1.8,1080,50,545,NO CHANGE
CLO-31162,579,306,2.8,72,1313,112,DISCOUNT
FUR-31163,23,4,4.2,82,7,316,DISCOUNT
SKI-31165,970,128,1.9,89,2473,188,DISCOUNT
HOM-31166,382,353,3.5,1833,61,780,NO CHANGE
FUR-31167,465,177,2.1,2141,1658,476,DISCOUNT
SKI-31169,487,483,2.9,1105,2711,724,DISCOUNT
SKI-31176,482,336,2.6,31,54,534,DISCOUNT
FUR-31177,468,124,1.6,1828,49,328,RESTOCK
GRO-31179,173,368,3.3,64,2821,453,DISCOUNT
CLO-31182,353,31,1.3,2618,2462,685,DISCOUNT
FUR-31184,631,432,3.5,96,2486,890,DISCOUNT
COS-31186,301,435,3.3,2535,90,303,RESTOCK
COS-31189,129,255,3.8,60,2411,679,DISCOUNT
SKI-31190,23,198,4.4,1788,1274,909,DISCOUNT
HOM-31191,447,446,4.2,95,1859,953,DISCOUNT
HOM-31192,312,347,2.5,8,1680,410,DISCOUNT
APP-31194,710,248,4.3,25,1089,514,DISCOUNT
ELE-31197,489,494,3.0,67,1120,926,DISCOUNT
SKI-31198,95,16,1.8,2739,82,111,RESTOCK
APP-31199,462,438,4.4,1690,95,202,RESTOCK
CLO-31200,754,298,1.8,43,2002,895,DISCOUNT
FUR-31201,808,94,4.6,1460,57,497,RESTOCK
APP-31202,356,265,4.4,82,1027,566,DISCOUNT
GRO-31204,772,479,4.4,56,62,251,RESTOCK
FUR-31207,991,36,2.3,2949,2044,208,NO CHANGE
HOM-31208,506,468,1.3,67,26,66,RESTOCK
FUR-31209,897,47,3.8,2169,69,225,RESTOCK
COS-31210,57,344,4.9,2807,85,85,RESTOCK
CLO-31211,247,28,3.2,2453,2278,688,DISCOUNT
GRO-31212,227,301,2.0,1524,60,339,RESTOCK
SKI-31215,456,260,4.9,2350,2839,409,DISCOUNT
CLO-31216,262,44,3.3,1453,2323,101,DISCOUNT
ELE-31222,787,450,4.7,83,2013,379,DISCOUNT
CLO-31224,776,459,2.0,1463,2909,137,DISCOUNT
COS-31225,802,282,1.7,2850,1244,151,RESTOCK
COS-31228,317,175,3.4,2859,2275,303,DISCOUNT
CLO-31231,636,174,4.8,1445,94,553,RESTOCK
HOM-31232,687,89,4.8,1907,35,874,NO CHANGE
ELE-31234,732,486,2.9,20,1635,877,DISCOUNT
ELE-31235,396,349,2.4,47,65,554,DISCOUNT
GRO-31243,968,167,1.4,23,1472,483,DISCOUNT
GRO-31244,868,108,4.2,1133,2408,823,DISCOUNT
ELE-31245,536,334,2.2,20,19,369,NO CHANGE
ELE-31246,832,176,4.1,93,46,940,DISCOUNT
FUR-31248,681,371,4.8,66,71,931,DISCOUNT
ELE-31249,6,324,1.4,16,2985,968,DISCOUNT
HOM-31253,440,481,2.8,34,52,19,RESTOCK
SKI-31256,558,418,4.2,2887,82,346,RESTOCK
COS-31258,776,122,3.0,64,6,410,NO CHANGE
HOM-31259,504,107,1.6,2637,2493,114,DISCOUNT
FUR-31261,420,14,4.0,44,64,910,DISCOUNT
GRO-31264,665,129,3.1,15,2439,457,DISCOUNT
SKI-31266,583,432,2.7,90,90,214,RESTOCK
HOM-31267,111,495,2.0,83,9,101,RESTOCK
HOM-31272,792,430,4.9,1295,96,397,RESTOCK
HOM-31278,868,219,1.2,1681,2063,433,DISCOUNT
GRO-31279,742,381,2.3,2505,2398,711,DISCOUNT
APP-31285,854,322,1.9,96,1125,395,DISCOUNT
CLO-31289,667,313,2.3,1797,30,50,RESTOCK
ELE-31292,234,78,2.8,74,1299,836,DISCOUNT
HOM-31294,213,265,1.7,78,2944,213,DISCOUNT
APP-31295,358,324,3.9,1712,55,591,RESTOCK
ELE-31296,502,162,1.1,1831,2274,933,DISCOUNT
FUR-31297,543,141,2.0,40,1030,514,DISCOUNT
ELE-31303,721,371,2.0,38,2506,590,DISCOUNT
FUR-31304,136,55,3.5,2219,6,934,NO CHANGE
CLO-31305,632,119,3.9,92,59,592,DISCOUNT
ELE-31307,398,70,4.1,2338,2398,277,DISCOUNT
APP-31308,791,467,4.8,1274,77,341,RESTOCK
HOM-31311,880,359,2.4,1085,86,344,RESTOCK
SKI-31314,27,166,2.5,20,2010,986,DISCOUNT
HOM-31317,943,402,4.8,92,56,891,DISCOUNT
GRO-31327,992,78,1.6,2031,2973,448,DISCOUNT
GRO-31328,140,122,1.5,68,1966,214,DISCOUNT
COS-31329,806,7,3.1,67,2508,49,DISCOUNT
CLO-31331,939,465,3.5,2474,81,501,RESTOCK
APP-31333,776,262,3.1,77,1533,204,DISCOUNT
COS-31334,348,409,2.4,1718,76,719,NO CHANGE
HOM-31340,440,208,3.3,22,74,264,NO CHANGE
GRO-31342,488,273,3.3,97,2801,554,DISCOUNT
APP-31343,553,26,3.4,32,7,968,DISCOUNT
ELE-31344,109,90,2.0,48,44,549,DISCOUNT
SKI-31348,206,23,2.5,2875,68,625,RESTOCK
GRO-31351,921,231,4.4,57,2965,760,DISCOUNT
CLO-31353,959,491,2.3,52,80,752,DISCOUNT
GRO-31355,552,472,1.7,2596,2024,28,RESTOCK
CLO-31356,260,380,3.0,10,2193,315,DISCOUNT
APP-31361,663,368,4.7,20,70,713,DISCOUNT
FUR-31366,7,376,2.4,19,49,392,DISCOUNT
APP-31373,374,393,2.3,63,53,451,DISCOUNT
HOM-31374,738,147,3.9,44,1894,266,DISCOUNT
SKI-31375,528,10,1.9,75,30,496,DISCOUNT
GRO-31379,664,395,4.5,1019,2965,830,DISCOUNT
SKI-31384,240,15,2.6,83,1556,685,DISCOUNT
SKI-31387,340,408,1.0,1785,1808,960,DISCOUNT
APP-31388,881,35,3.6,2233,1893,342,DISCOUNT
HOM-31389,176,219,1.9,79,87,885,DISCOUNT
GRO-31392,599,66,3.0,39,1750,541,DISCOUNT
CLO-31393,415,48,3.6,2662,1447,905,DISCOUNT
HOM-31395,799,99,2.3,38,1991,772,DISCOUNT
GRO-31396,843,154,4.2,2130,2644,50,DISCOUNT
CLO-31399,959,99,4.7,1215,1960,252,DISCOUNT
ELE-31403,897,491,4.3,2354,87,486,RESTOCK
FUR-31406,377,312,2.8,2956,26,790,RESTOCK
SKI-31408,496,417,4.5,60,61,465,NO CHANGE
APP-31409,483,232,2.8,18,2395,646,DISCOUNT
HOM-31412,531,171,1.6,1175,77,63,RESTOCK
GRO-31414,977,92,4.4,2821,1669,537,NO CHANGE
SKI-31419,60,29,1.3,65,1051,267,DISCOUNT
COS-31421,461,349,4.6,98,2312,264,DISCOUNT
CLO-31427,923,107,1.6,89,74,349,NO CHANGE
CLO-31428,995,275,4.4,1067,2801,218,DISCOUNT
SKI-31429,832,265,4.3,76,67,639,DISCOUNT
ELE-31430,326,400,4.1,35,2791,610,DISCOUNT
CLO-31431,364,145,2.0,1019,76,569,NO CHANGE
CLO-31432,326,323,3.9,6,2481,201,DISCOUNT
APP-31435,781,486,5.0,2996,84,26,RESTOCK
COS-31439,90,212,3.5,2506,26,497,RESTOCK
SKI-31440,794,366,5.0,24,62,692,DISCOUNT
APP-31444,500,20,4.7,1188,26,697,NO CHANGE
FUR-31445,980,19,3.0,1870,16,160,RESTOCK
COS-31448,425,70,1.8,2806,94,593,RESTOCK
CLO-31449,81,297,2.0,39,2735,170,DISCOUNT
FUR-31452,747,128,3.4,1795,28,310,RESTOCK
APP-31453,288,149,1.9,1861,64,811,NO CHANGE
COS-31455,898,218,2.7,59,1124,869,DISCOUNT
COS-31457,257,133,1.3,26,2982,904,DISCOUNT
FUR-31459,374,432,3.6,76,2619,909,DISCOUNT
SKI-31460,573,287,2.0,2825,1187,332,RESTOCK
GRO-31461,832,152,2.4,31,1691,793,DISCOUNT
GRO-31462,966,13,2.8,2202,38,557,RESTOCK
CLO-31463,993,227,1.1,2031,80,148,RESTOCK
FUR-31465,265,310,2.6,2061,2507,397,DISCOUNT
HOM-31466,219,244,4.8,34,39,253,NO CHANGE
HOM-31467,332,471,2.5,53,2530,861,DISCOUNT
CLO-31470,210,15,3.3,2962,2283,246,DISCOUNT
ELE-31471,129,230,5.0,49,86,813,DISCOUNT
FUR-31478,24,275,3.8,69,9,560,DISCOUNT
HOM-31480,847,404,2.0,2765,2872,210,DISCOUNT
FUR-31483,884,58,3.3,41,2480,456,DISCOUNT
GRO-31484,681,378,1.8,1365,1976,70,DISCOUNT
ELE-31486,728,289,4.4,21,1828,473,DISCOUNT
GRO-31488,103,350,3.6,43,2316,595,DISCOUNT
APP-31489,753,81,1.6,21,71,373,DISCOUNT
GRO-31490,505,74,4.4,2348,72,910,NO CHANGE
GRO-31491,962,184,4.1,28,2099,743,DISCOUNT
GRO-31492,999,334,3.4,1380,1139,674,DISCOUNT
APP-31493,377,154,2.3,66,1240,261,DISCOUNT
APP-31494,125,253,3.3,2217,69,506,RESTOCK
COS-31497,813,250,1.3,59,2321,215,DISCOUNT
HOM-31504,839,174,3.4,2147,74,930,NO CHANGE
FUR-31505,879,81,4.1,2517,1771,93,RESTOCK
HOM-31506,434,357,3.2,45,1047,109,DISCOUNT
GRO-31507,531,34,3.6,17,56,530,DISCOUNT
HOM-31513,736,230,3.6,56,1615,624,DISCOUNT
COS-31514,567,370,3.4,68,1299,886,DISCOUNT
COS-31516,189,100,3.6,85,32,612,DISCOUNT
COS-31517,115,102,4.1,2860,84,163,RESTOCK
CLO-31519,376,370,3.2,19,51,458,DISCOUNT
COS-31521,193,462,1.7,78,1987,881,DISCOUNT
ELE-31523,983,493,4.1,36,95,125,RESTOCK
GRO-31525,670,456,1.8,59,43,517,NO CHANGE
HOM-31528,266,127,3.5,5,25,669,DISCOUNT
HOM-31530,815,446,4.1,74,1394,631,DISCOUNT
APP-31532,591,324,3.2,40,1329,146,DISCOUNT
GRO-31533,250,20,2.1,89,47,391,DISCOUNT
GRO-31537,866,494,3.4,83,2989,454,DISCOUNT
GRO-31538,332,470,3.3,1707,2638,379,DISCOUNT
COS-31539,212,50,1.2,1501,50,699,NO CHANGE
GRO-31541,759,323,3.7,2582,78,913,RESTOCK
ELE-31545,129,425,3.7,2937,65,818,RESTOCK
HOM-31548,268,485,2.5,2362,1064,796,DISCOUNT
SKI-31549,867,438,4.6,1251,1875,787,DISCOUNT
FUR-31551,704,469,4.7,15,11,810,DISCOUNT
GRO-31555,516,11,3.2,2634,2473,749,DISCOUNT
COS-31558,697,210,4.1,21,99,282,NO CHANGE
GRO-31561,692,368,1.1,54,60,222,RESTOCK
CLO-31563,421,116,1.4,60,74,875,DISCOUNT
HOM-31565,986,363,4.5,2020,25,720,RESTOCK
CLO-31566,156,100,2.3,51,38,750,DISCOUNT
SKI-31568,124,418,1.5,1891,1073,874,DISCOUNT
GRO-31570,336,69,2.3,1806,1149,951,DISCOUNT
FUR-31571,210,199,2.1,96,2375,409,DISCOUNT
FUR-31572,751,257,4.6,92,2909,527,DISCOUNT
COS-31573,838,426,3.6,54,2819,697,DISCOUNT
FUR-31574,164,164,3.1,2354,61,631,RESTOCK
CLO-31575,839,44,2.0,2186,7,632,RESTOCK
CLO-31578,333,208,4.5,62,1691,728,DISCOUNT
COS-31580,52,163,1.8,98,88,111,NO CHANGE
COS-31584,213,148,2.3,1988,72,248,RESTOCK
COS-31585,360,340,4.5,2462,60,994,NO CHANGE
APP-31587,23,403,4.0,52,61,255,NO CHANGE
APP-31589,490,385,2.9,1520,2863,904,DISCOUNT
HOM-31592,30,34,3.5,39,1502,396,DISCOUNT
HOM-31593,596,295,3.3,27,48,267,NO CHANGE
COS-31594,724,197,1.4,1550,2097,925,DISCOUNT
SKI-31595,602,0,4.3,13,2718,45,DISCOUNT
APP-31598,620,104,3.7,24,1798,437,DISCOUNT
COS-31600,371,230,1.1,82,2201,831,DISCOUNT
GRO-31603,118,161,3.4,8,11,360,DISCOUNT
GRO-31604,577,117,4.8,2131,73,927,NO CHANGE
ELE-31607,153,442,1.7,2959,1746,379,DISCOUNT
APP-31608,332,364,5.0,2846,13,488,RESTOCK
COS-31610,457,286,1.6,2519,1634,392,DISCOUNT
HOM-31611,682,253,3.3,84,8,471,NO CHANGE
SKI-31612,969,23,4.6,16,2409,327,DISCOUNT
GRO-31619,750,326,2.5,1051,2327,134,DISCOUNT
FUR-31620,832,213,3.0,1653,53,478,RESTOCK
GRO-31624,824,305,2.7,1237,1361,26,NO CHANGE
FUR-31628,310,15,3.7,2449,2355,632,DISCOUNT
FUR-31629,451,76,1.2,1293,1587,132,DISCOUNT
GRO-31631,59,119,2.5,2673,2620,32,DISCOUNT
ELE-31633,155,295,2.8,1364,23,632,NO CHANGE
APP-31637,406,493,2.8,1150,14,539,RESTOCK
APP-31639,566,160,4.6,81,1603,787,DISCOUNT
SKI-31641,924,387,1.8,75,2628,563,DISCOUNT
GRO-31647,559,48,2.1,9,2593,804,DISCOUNT
SKI-31649,2,347,3.1,1454,2610,891,DISCOUNT
APP-31650,425,199,3.9,86,1230,169,DISCOUNT
ELE-31651,111,148,4.1,41,54,48,RESTOCK
COS-31652,17,478,3.8,24,33,12,RESTOCK
FUR-31653,886,71,4.0,2178,33,240,RESTOCK
COS-31655,195,183,1.7,2629,44,631,RESTOCK
APP-31660,959,63,4.7,1974,1690,556,DISCOUNT
COS-31661,475,156,1.1,1724,83,659,NO CHANGE
SKI-31663,535,327,4.8,81,15,710,DISCOUNT
FUR-31665,983,226,4.3,14,63,234,RESTOCK
COS-31670,775,439,1.9,2768,1055,255,RESTOCK
HOM-31676,767,47,2.1,1014,1758,842,DISCOUNT
GRO-31680,809,2,1.8,77,2342,898,DISCOUNT
ELE-31681,127,382,1.8,1961,48,809,NO CHANGE
FUR-31684,639,94,1.8,9,51,852,DISCOUNT
FUR-31685,618,317,4.9,1365,1372,653,DISCOUNT
SKI-31686,157,253,1.8,2933,9,186,RESTOCK
APP-31687,270,461,3.8,2236,2009,949,DISCOUNT
ELE-31688,279,388,4.3,2995,2108,936,DISCOUNT
COS-31690,714,28,1.4,2180,10,665,RESTOCK
COS-31691,250,465,1.5,12,51,341,NO CHANGE
SKI-31699,542,341,4.8,1602,1472,371,DISCOUNT
APP-31700,582,208,2.8,52,2958,868,DISCOUNT
CLO-31701,354,81,4.0,5,8,260,DISCOUNT
SKI-31702,459,372,3.4,32,2834,134,DISCOUNT
ELE-31703,498,19,4.8,2954,70,461,RESTOCK
GRO-31707,77,110,4.3,42,85,2,RESTOCK
ELE-31709,573,89,2.0,1513,2139,502,DISCOUNT
COS-31711,927,2,4.2,43,2701,94,DISCOUNT
ELE-31714,289,80,3.6,99,1935,488,DISCOUNT
HOM-31715,132,432,4.6,72,2353,300,DISCOUNT
CLO-31716,459,34,3.7,70,1730,124,DISCOUNT
GRO-31717,609,197,3.3,55,35,155,RESTOCK
ELE-31718,985,177,4.2,72,43,809,DISCOUNT
COS-31719,705,218,3.8,1617,2090,471,DISCOUNT
ELE-31721,117,256,1.0,66,1199,490,DISCOUNT
GRO-31723,610,434,4.8,33,98,481,NO CHANGE
ELE-31724,901,315,2.0,98,1426,287,DISCOUNT
GRO-31726,191,339,1.8,1880,77,943,NO CHANGE
COS-31727,993,230,2.5,66,1820,958,DISCOUNT
ELE-31728,758,120,3.9,1347,68,176,RESTOCK
CLO-31733,987,461,2.4,34,14,963,DISCOUNT
SKI-31735,525,259,1.3,72,1762,787,DISCOUNT
COS-31738,949,230,2.6,1336,9,11,RESTOCK
CLO-31742,76,17,3.1,81,2894,669,DISCOUNT
SKI-31744,401,141,3.4,1848,94,807,NO CHANGE
APP-31745,893,17,4.6,1890,29,23,RESTOCK
CLO-31752,163,247,2.4,27,2758,78,DISCOUNT
FUR-31756,759,417,3.0,75,21,252,RESTOCK
